"","ID","HH_ID","PERSON_NUM","PERSON_ID","HH_WEIGHT","P_WEIGHT","TOUR_NUM","WKSUB_NUM","WKSUB_ID","TRIP_NUM","TRIP_ID","RECORD_ID","NOGO","WHYNO","TOUR_TYPE","TOUR_STOPS","START_TRAV","O_LOC_TYPE","O_GEO_ACC","O_STATE","O_REGION","O_COUNTY","O_CPA","O_MCD","O_TRACT","O_TAZ","ARRIVE","ACTIV1","ACTIV2","ACTIV3","ACTIV4","ACT_DUR1","ACT_DUR2","ACT_DUR3","ACT_DUR4","DEPART","MODE","MODE_AGG","PARTY","HH_MEM","HH_PER_NUM1","HH_PER_NUM2","HH_PER_NUM3","HH_PER_NUM4","HH_PER_NUM5","HH_PER_NUM6","DRVER","VEH_NUM","USE_TOLL","TOLL_RD1","TOLL_RD2","TOLL_RD3","TOLL_RD4","TOLL_RD5","TOLL_B1","TOLL_B2","TOLL_B3","TOLL_B4","TOLL_B5","TOLL_B6","TOLL_B7","TOLL_B8","TOLL_B9","PARK_AT","PARK_TRAV","PARK_PAY","PARK_COST","PARK_UNIT","D_LOC_TYPE","D_GEO_ACC","D_STATE","D_REGION","D_COUNTY","D_CPA","D_MCD","D_TRACT","D_TAZ","TripFactor","Survey_TravTime","Model_TravTime","Model_TravDist","CompositeWeight"
"48",1709,116485,1,11648501,92.10524045,88.10434009,1,NA,1.16485e+11,5,1.16485e+13,1164850105,NA,NA,2,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101036900,1030,"17:01",2,NA,NA,NA,"0:40","","","","17:41",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000700,60,1.13,16,14.35978,1.764623,99.5579043
"49",1716,116549,1,11654901,443.9604921,114.4519886,1,NA,1.16549e+11,1,1.16549e+13,1165490101,NA,NA,2,1,2,1,1,42,1,42101,"101_103",4210160000,42101013601,141,"",1,2,NA,NA,"5:00","","","","11:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_101",4210160000,42101020101,1418,1.17,50,30.802029,3.729637,133.9088266
"50",1717,116549,1,11654901,443.9604921,114.4519886,1,NA,1.16549e+11,2,1.16549e+13,1165490102,NA,NA,2,NA,NA,1,1,42,1,42101,"101_101",4210160000,42101020101,1418,"11:50",11,12,2,3,"0:00","2:00","0:45","","19:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101013601,141,1.17,45,32.793718,4.092017,133.9088266
"51",1719,116566,1,11656601,172.1268987,100.3896759,1,NA,1.16566e+11,1,1.16566e+13,1165660101,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101013602,142,"",1,NA,NA,NA,"4:45","","","","7:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42091,"091_401",4209144976,42091204300,10010,1.12,34,38.547495,7.262314,112.436437
"52",1722,116566,2,11656602,172.1268987,96.92038715,1,NA,1.16566e+11,1,1.16566e+13,1165660201,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101013500,140,"",1,NA,NA,NA,"6:15","","","","9:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1030,1.12,33,24.041388,3.134558,108.5508336
"53",1734,116912,1,11691201,228.4384878,97.7935925,1,NA,1.16912e+11,2,1.16912e+13,1169120102,NA,NA,3,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016701,431,"10:13",19,NA,NA,NA,"0:00","","","","10:40",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,78,1.17,0,29.347168,3.300307,114.4185032
"54",1735,116912,1,11691201,228.4384878,97.7935925,1,NA,1.16912e+11,3,1.16912e+13,1169120103,NA,NA,3,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,78,"10:40",19,NA,NA,NA,"0:00","","","","10:50",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000600,55,1.17,20,13.01829,0.897831,114.4185032
"55",1739,116912,1,11691201,228.4384878,97.7935925,1,NA,1.16912e+11,7,1.16912e+13,1169120107,NA,NA,3,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,"15:10",19,NA,NA,NA,"0:00","","","","15:20",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,71,1.17,8,5.804709,0.308934,114.4185032
"56",1741,116912,1,11691201,228.4384878,97.7935925,1,NA,1.16912e+11,9,1.16912e+13,1169120109,NA,NA,3,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,71,"16:00",19,NA,NA,NA,"0:00","","","","16:03",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,92,1.17,9,6.159001,0.522824,114.4185032
"57",1747,117524,1,11752401,75.17606806,181.9808893,1,NA,1.17524e+11,2,1.17524e+13,1175240102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_108",4210160000,42101020900,3203,"9999",19,NA,NA,NA,"0:01","","","","7:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,92,1.15,25,19.639111,7.058301,209.2780226
"58",1752,117524,1,11752401,75.17606806,181.9808893,1,NA,1.17524e+11,7,1.17524e+13,1175240107,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,92,"18:10",19,NA,NA,NA,"0:00","","","","18:10",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_108",4210160000,42101020900,3203,1.15,25,20.053637,7.199382,209.2780226
"59",1770,202374,1,20237401,269.8869014,227.7763884,1,NA,2.02374e+11,1,2.02374e+13,2023740101,NA,NA,2,1,2,1,1,42,1,42101,"101_111",4210160000,42101010200,1224,"",6,NA,NA,NA,"0:00","","","","9:10",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_111",4210160000,42101011400,1236,1.17,40,16.530207,1.456574,266.4983744
"60",1771,202374,1,20237401,269.8869014,227.7763884,1,NA,2.02374e+11,2,2.02374e+13,2023740102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_111",4210160000,42101011400,1236,"9:50",6,NA,NA,NA,"1:40","","","","11:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_111",4210160000,42101010200,1224,1.17,30,17.502539,1.531608,266.4983744
"61",1809,206472,1,20647201,202.8848881,92.72187755,1,NA,2.06472e+11,1,2.06472e+13,2064720101,NA,NA,2,4,2,1,1,42,1,42101,"101_103",4210160000,42101013602,142,"",1,NA,NA,NA,"5:45","","","","8:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000901,41,1.17,35,18.998175,0.648863,108.4845967
"62",1812,206472,1,20647201,202.8848881,92.72187755,1,NA,2.06472e+11,4,2.06472e+13,2064720104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,76,"10:55",6,NA,NA,NA,"0:00","","","","11:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,1.17,20,9.865521,0.782305,108.4845967
"63",1813,206472,1,20647201,202.8848881,92.72187755,1,NA,2.06472e+11,5,2.06472e+13,2064720105,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,"11:20",8,NA,NA,NA,"1:25","","","","12:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101013602,142,1.17,60,23.384621,2.439108,108.4845967
"64",1815,206472,2,20647202,202.8848881,88.23081906,1,NA,2.06472e+11,1,2.06472e+13,2064720201,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101013602,142,"",1,NA,NA,NA,"5:45","","","","8:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_107",4210160000,42101014000,403,1.17,30,12.299124,1.010969,103.2300583
"65",1816,206472,2,20647202,202.8848881,88.23081906,1,NA,2.06472e+11,2,2.06472e+13,2064720202,NA,NA,1,NA,NA,2,1,42,1,42101,"101_107",4210160000,42101014000,403,"9:15",5,NA,NA,NA,"7:00","","","","17:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101013602,142,1.17,30,17.484821,1.619863,103.2300583
"66",1869,211852,1,21185201,170.33356,201.3929169,1,NA,2.11852e+11,1,2.11852e+13,2118520101,NA,NA,1,1,2,1,1,42,1,42101,"101_114",4210160000,42101030000,1605,"",1,NA,NA,NA,"0:00","","","","7:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1018,1.17,NA,40.344785,9.413291,235.6297128
"67",1870,211852,1,21185201,170.33356,201.3929169,1,NA,2.11852e+11,2,2.11852e+13,2118520102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1018,"9999",5,NA,NA,NA,"8:00","","","","16:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_114",4210160000,42101030000,1605,1.17,450,41.188615,9.355238,235.6297128
"68",2005,227776,4,22777604,1019.897822,405.6664579,1,NA,2.27776e+11,1,2.27776e+13,2277760401,NA,NA,2,1,2,1,1,42,1,42101,"101_107",4210160000,42101016902,435,"",1,12,2,3,"0:00","","","","14:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,42,1,42101,"101_110",4210160000,42101006900,1001,1.17,60,55.224538,8.498668,474.6297557
"69",2006,227776,4,22777604,1019.897822,405.6664579,1,NA,2.27776e+11,2,2.27776e+13,2277760402,NA,NA,2,NA,NA,4,3,42,1,42101,"101_110",4210160000,42101006900,1001,"15:30",11,14,15,NA,"0:00","","","","22:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101016902,435,1.17,90,46.696281,9.747803,474.6297557
"70",2008,227776,5,22777605,1019.897822,248.1061047,1,NA,2.27776e+11,1,2.27776e+13,2277760501,NA,NA,2,1,2,1,1,42,1,42101,"101_107",4210160000,42101016902,435,"",1,12,2,3,"0:00","","","","13:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,42,1,42101,"101_110",4210160000,42101006900,1001,1.17,90,55.224538,8.498668,290.2841425
"71",2009,227776,5,22777605,1019.897822,248.1061047,1,NA,2.27776e+11,2,2.27776e+13,2277760502,NA,NA,2,NA,NA,4,3,42,1,42101,"101_110",4210160000,42101006900,1001,"14:30",11,12,15,8,"0:00","","","","21:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101016902,435,1.17,105,46.696281,9.747803,290.2841425
"72",2029,229797,2,22979702,110.80041,98.27548944,1,NA,2.29797e+11,1,2.29797e+13,2297970201,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101001201,27,"",1,NA,NA,NA,"5:30","","","","8:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1030,1.15,30,14.326086,1.304311,113.0168129
"73",2124,235096,1,23509601,132.4337962,89.08436621,1,NA,2.35096e+11,2,2.35096e+13,2350960102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101036900,1030,"7:50",5,NA,NA,NA,"1:10","","","","9:15",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101009100,1037,1.12,13,6.95,0.5437,99.77449015
"74",2126,235096,1,23509601,132.4337962,89.08436621,1,NA,2.35096e+11,4,2.35096e+13,2350960104,NA,NA,1,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101008602,1035,"11:19",5,NA,NA,NA,"3:54","","","","15:15",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101007800,1016,1.12,25,12.204772,0.997145,99.77449015
"75",2173,242805,1,24280501,303.4396083,3407.043646,1,NA,2.42805e+11,1,2.42805e+13,2428050101,NA,NA,1,1,2,1,1,42,1,42017,"017_504",4201719784,42017104701,14618,"",1,14,7,NA,"1:00","0:15","1:00","","13:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42017,"017_504",4201719784,42017104702,14613,1.17,30,12.21407,1.427993,3986.241065
"76",2178,243504,1,24350401,190.4720163,91.43282236,1,NA,2.43504e+11,1,2.43504e+13,2435040101,NA,NA,2,2,2,1,1,42,1,42101,"101_103",4210160000,42101000803,47,"",1,NA,NA,NA,"0:00","","","","8:16",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000803,48,1.17,1,4.583333,0.178334,106.9764022
"77",2179,243504,1,24350401,190.4720163,91.43282236,1,NA,2.43504e+11,2,2.43504e+13,2435040102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000803,48,"8:17",19,NA,NA,NA,"0:00","","","","8:29",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101008602,1035,1.17,15,16.40586,2.425092,106.9764022
"78",2180,243504,1,24350401,190.4720163,91.43282236,1,NA,2.43504e+11,3,2.43504e+13,2435040103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101008602,1035,"8:44",12,NA,NA,NA,"6:02","","","","15:16",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101000803,47,1.17,23,23.072828,2.766038,106.9764022
"79",2321,252652,1,25265201,228.4384878,126.9053947,1,NA,2.52652e+11,2,2.52652e+13,2526520102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_115",4210160000,42101028100,2609,"13:45",8,NA,NA,NA,"0:15","","","","14:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42091,"091_412",4209112968,42091202500,12238,1.17,60,34.180643,4.793441,148.4793118
"80",2322,252652,1,25265201,228.4384878,126.9053947,1,NA,2.52652e+11,3,2.52652e+13,2526520103,NA,NA,2,NA,NA,4,1,42,1,42091,"091_412",4209112968,42091202500,12238,"15:00",8,NA,NA,NA,"0:00","","","","15:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,93,1.17,30,51.767852,11.647501,148.4793118
"81",2323,252652,1,25265201,228.4384878,126.9053947,1,NA,2.52652e+11,4,2.52652e+13,2526520104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,93,"16:00",6,NA,NA,NA,"0:00","","","","17:20",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101020400,1441,1.17,45,26.076231,5.246729,148.4793118
"82",2326,253604,1,25360401,254.7502371,218.6601805,1,NA,2.53604e+11,1,2.53604e+13,2536040101,NA,NA,1,5,2,1,1,42,1,42101,"101_110",4210160000,42101008702,1032,"",1,6,7,NA,"4:00","","","","11:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,98,1.12,20,18.157863,2.418137,244.8994022
"83",2327,253604,1,25360401,254.7502371,218.6601805,1,NA,2.53604e+11,2,2.53604e+13,2536040102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,98,"11:50",5,NA,NA,NA,"0:00","","","","13:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101014600,409,1.12,15,18.71023,2.085333,244.8994022
"84",2328,253604,1,25360401,254.7502371,218.6601805,1,NA,2.53604e+11,3,2.53604e+13,2536040103,NA,NA,1,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101014600,409,"13:15",5,NA,NA,NA,"5:15","","","","18:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000300,118,1.12,20,22.797652,2.45474,244.8994022
"85",2330,253604,1,25360401,254.7502371,218.6601805,1,NA,2.53604e+11,5,2.53604e+13,2536040105,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000700,62,"20:00",11,NA,NA,NA,"0:00","","","","20:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101002900,834,1.12,30,23.786944,2.281672,244.8994022
"86",2331,253604,1,25360401,254.7502371,218.6601805,1,NA,2.53604e+11,6,2.53604e+13,2536040106,NA,NA,1,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101002900,834,"21:00",12,NA,NA,NA,"2:00","","","","23:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_110",4210160000,42101008702,1032,1.12,30,27.78317,4.217026,244.8994022
"87",2336,253604,2,25360402,254.7502371,192.8580113,1,NA,2.53604e+11,4,2.53604e+13,2536040204,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000700,62,"20:00",11,NA,NA,NA,"0:00","","","","20:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101002900,834,1.12,30,23.786944,2.281672,216.0009726
"88",2337,253604,2,25360402,254.7502371,192.8580113,1,NA,2.53604e+11,5,2.53604e+13,2536040205,NA,NA,1,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101002900,834,"21:00",12,NA,NA,NA,"2:00","","","","23:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_110",4210160000,42101008702,1032,1.12,30,27.78317,4.217026,216.0009726
"89",2373,257992,1,25799201,254.7502371,192.8580113,1,NA,2.57992e+11,2,2.57992e+13,2579920102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101007800,1016,"8:07",19,NA,NA,NA,"0:03","","","","8:10",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,72,1.12,20,25.871289,3.581841,216.0009726
"90",2376,257992,1,25799201,254.7502371,192.8580113,1,NA,2.57992e+11,5,2.57992e+13,2579920105,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,72,"17:40",19,NA,NA,NA,"0:05","","","","17:45",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101007800,1016,1.12,20,23.865408,3.493883,216.0009726
"91",2447,267201,2,26720102,182.3521785,92.72187755,1,NA,2.67201e+11,1,2.67201e+13,2672010201,NA,NA,3,0,2,4,1,42,1,42101,"101_103",4210160000,42101000804,44,"",14,NA,NA,NA,"1:28","","","","9:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101004001,819,1.17,27,15.590835,2.034701,108.4845967
"92",2528,268881,1,26888101,374.5286473,550.905223,1,NA,2.68881e+11,2,2.68881e+13,2688810102,NA,NA,1,NA,NA,3,1,42,1,42101,"101_110",4210160000,42101036900,1030,"8:55",3,NA,NA,NA,"6:00","","","","14:55",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000100,87,1.17,35,15.35,2.561292,644.559111
"93",2529,268881,1,26888101,374.5286473,550.905223,1,NA,2.68881e+11,3,2.68881e+13,2688810103,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000100,87,"15:30",4,NA,NA,NA,"2:00","","","","17:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_110",4210160000,42101008601,1027,1.17,30,23.31013,4.060675,644.559111
"94",2646,277435,2,27743502,312.7658348,141.1913006,2,NA,2.77435e+11,4,2.77435e+13,2774350204,NA,NA,3,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101007800,1016,"10:08",19,NA,NA,NA,"0:05","","","","10:13",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,83,1.12,18,21.749239,2.89747,158.1342566
"95",2856,292017,2,29201702,48.06144616,86.29584154,1,NA,2.92017e+11,1,2.92017e+13,2920170201,NA,NA,1,2,2,1,1,42,1,42101,"101_103",4210160000,42101001900,7,"",1,7,NA,NA,"0:00","","","","8:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,83,1.15,15,12.527511,1.096132,99.24021778
"96",2890,296654,2,29665402,172.1824722,96.92038715,1,NA,2.96654e+11,2,2.96654e+13,2966540202,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000901,40,"8:02",19,NA,NA,NA,"0:00","","","","8:03",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101008801,1028,1.12,27,19.191247,2.19202,108.5508336
